Zip,Meals
85748,80
85749,80
85750,80
85751,80
85752,80
85754,80
85755,80
85756,80
85757,80
85775,80
85901,74
85902,74
85911,74
85912,74
85920,68
85922,68
85923,74
85924,68
85925,68
85926,74
85927,68
85928,74
85929,74
85930,68
85931,80
85932,68
85933,74
85934,74
85935,74
85936,68
85937,74
85938,68
85939,74
85940,68
85941,74
85942,74
86001,80
86002,80
86003,80
86004,80
86005,68
86011,80
86015,80
86016,80
86017,80
86018,80
86020,80
86021,68
86022,80
86023,80
86024,68
86025,74
86028,68
86029,74
86030,74
86031,74
86032,74
86033,74
86034,74
86035,80
86036,80
86038,80
86039,74
86040,80
86042,74
86043,74
86044,68
86044,80
86045,80
86046,80
86047,74
86052,80
86053,80
86054,74
86301,80
86302,80
86303,80
86304,80
86305,80
86312,80
86313,80
86314,80
86315,68
86320,80
86321,80
86322,80
86323,80
86324,80
86325,80
86326,80
86327,80
86329,80
86331,80
86332,80
86333,80
86334,80
86335,80
86336,68
86336,92
86337,80
86338,80
86339,68
86340,68
86341,68
86342,80
86343,80
86351,92
86401,68
86402,68
86403,68
86404,68
86405,68
86406,68
86409,68
86411,68
86412,68
86413,68
86426,68
86427,68
86429,68
86430,68
86431,68
86432,68
86433,68
86434,68
86435,80
86436,68
86437,68
86438,68
86439,68
86440,68
86441,68
86442,68
86443,68
86444,68
86445,68
86446,68
86502,68
86503,68
86504,68
86505,68
86506,68
86507,68
86508,68
86510,74
86511,68
86512,68
86514,68
86515,68
86520,74
86535,68
86538,68
86540,68
86544,68
86545,68
86547,68
86556,68
87001,68
87002,68
87004,68
87005,68
87006,68
87007,68
87008,80
87009,68
87010,80
87011,68
87012,68
87013,68
87014,68
87015,68
87015,80
87016,68
87017,68
87018,68
87020,68
87021,68
87022,80
87023,68
87024,68
87025,68
87026,68
87027,68
87028,68
87029,68
87031,68
87032,68
87034,68
87035,68
87036,68
87037,68
87038,68
87040,68
87041,68
87042,68
87043,68
87044,68
87045,68
87046,68
87047,68
87047,80
87048,68
87048,80
87049,68
87051,68
87052,68
87053,68
87056,80
87059,80
87060,68
87061,68
87062,68
87063,68
87064,68
87068,68
87070,68
87072,68
87083,68
87101,80
87102,80
87103,80
87104,80
87105,80
87106,80
87107,80
87108,80
87109,80
87110,80
87111,80
87112,80
87113,80
87114,80
87115,80
87116,80
87117,80
87119,80
87120,80
87121,80
87122,80
87123,80
87124,68
87125,80
87131,80
87144,68
87151,80
87153,80
87154,80
87158,80
87174,68
87176,80
87181,80
87184,80
87185,80
87187,80
87190,80
87191,80
87192,80
87193,80
87194,80
87195,80
87196,80
87197,80
87198,80
87199,80
87301,68
87302,68
87305,68
87310,68
87311,68
87312,68
87313,68
87315,68
87316,68
87317,68
87319,68
87320,68
87321,68
87322,68
87323,68
87325,68
87326,68
87327,68
87328,68
87347,68
87357,68
87364,68
87365,68
87375,68
87401,68
87402,68
87410,68
87412,68
87413,68
87415,68
87416,68
87417,68
87418,68
87419,68
87420,68
87421,68
87455,68
87461,68
87499,68
87501,80
87502,80
87503,80
87504,80
87505,80
87506,80
87507,80
87508,80
87509,80
87510,68
87511,68
87512,74
87513,74
87514,74
87515,68
87516,68
87517,74
87518,68
87519,74
87520,68
87521,74
87522,68
87522,80
87523,68
87524,74
87525,74
87527,68
87528,68
87529,74
87530,68
87531,68
87532,68
87532,80
87533,68
87535,80
87537,68
87538,68
87539,68
87540,80
87543,74
87544,68
87545,68
87547,68
87548,68
87549,74
87551,68
87552,68
87553,74
87554,68
87556,74
87557,74
87558,74
87560,68
87562,68
87564,74
87565,68
87566,68
87567,80
87569,68
87571,74
87573,68
87574,80
87575,68
87576,74
87577,74
87578,68
87579,74
87580,74
87581,68
87582,68
87583,68
87592,80
87594,80
87654,68
87701,68
87710,68
87711,68
87712,68
87713,68
87714,68
87715,68
87718,68
87722,68
87723,68
87724,68
87728,68
87729,68
87730,68
87731,68
87732,68
87733,68
87734,68
87735,68
87736,68
87740,68
87742,68
87743,68
87745,68
87746,68
87747,68
87749,68
87750,68
87752,68
87753,68
87801,68
87820,68
87821,68
87823,68
87824,68
87825,68
87827,68
87828,68
87829,68
87830,68
87831,68
87832,68
87901,68
87930,68
87931,68
87933,68
87935,68
87936,68
87937,68
87939,68
87940,68
87941,68
87942,68
87943,68
88001,68
88002,68
88003,68
88004,68
88005,68
88006,68
88007,68
88008,68
88009,68
88011,68
88012,68
88013,68
88020,68
88021,68
88022,68
88023,68
88024,68
88025,68
88026,68
88027,68
88028,68
88029,68
88030,68
88031,68
88032,68
88033,68
88034,68
88036,68
88038,68
88039,68
88040,68
88041,68
88042,68
88043,68
88044,68
88045,68
88046,68
88047,68
88048,68
88049,68
88051,68
88052,68
88053,68
88054,68
88055,68
88056,68
88058,68
88061,68
88062,68
88063,68
88065,68
88072,68
88081,68
88101,68
88102,68
88103,68
88112,68
88113,68
88114,68
88115,68
88116,68
88118,68
88119,68
88120,68
88121,68
88122,68
88123,68
88124,68
88125,68
88126,68
88130,68
88132,68
88133,68
88134,68
88135,68
88136,68
88201,68
88202,68
88203,68
88210,74
88211,74
88213,68
88220,74
88221,74
88230,68
88231,68
88232,68
88240,68
88241,68
88242,68
88244,68
88250,68
88250,74
88252,68
88253,68
88253,74
88254,74
88255,74
88256,74
88260,68
88262,68
88263,74
88264,68
88265,68
88267,68
88268,74
88301,68
88310,68
88311,68
88312,68
88314,68
88316,68
88317,68
88318,68
88321,68
88323,68
88324,68
88325,68
88330,68
88336,68
88337,68
88338,68
88339,68
88340,68
88341,68
88342,68
88343,68
88344,68
88345,68
88346,68
88347,68
88348,68
88349,68
88350,68
88351,68
88352,68
88353,68
88354,68
88355,68
88401,68
88410,68
88411,68
88414,68
88415,68
88416,68
88417,68
88418,68
88419,68
88421,68
88422,68
88424,68
88426,68
88427,68
88430,68
88431,68
88433,68
88434,68
88435,68
88436,68
88439,68
88510,68
88511,68
88512,68
88513,68
88514,68
88515,68
88517,68
88518,68
88519,68
88520,68
88521,68
88523,68
88524,68
88525,68
88526,68
88527,68
88528,68
88529,68
88530,68
88531,68
88532,68
88533,68
88534,68
88535,68
88536,68
88538,68
88539,68
88540,68
88541,68
88542,68
88543,68
88544,68
88545,68
88546,68
88547,68
88548,68
88549,68
88550,68
88553,68
88554,68
88555,68
88556,68
88557,68
88558,68
88559,68
88560,68
88561,68
88562,68
88563,68
88565,68
88566,68
88567,68
88568,68
88569,68
88570,68
88571,68
88572,68
88573,68
88574,68
88575,68
88576,68
88577,68
88578,68
88579,68
88580,68
88581,68
88582,68
88583,68
88584,68
88585,68
88586,68
88587,68
88588,68
88589,68
88590,68
88595,68
88888,92
88901,86
88905,86
89001,68
89002,86
89003,68
89004,86
89005,86
89006,86
89007,86
89008,68
89009,86
89010,68
89011,86
89012,86
89013,68
89014,86
89015,86
89016,86
89017,68
89018,86
89019,86
89020,68
89021,86
89022,68
89023,68
89024,86
89025,86
89026,86
89027,86
89028,86
89029,86
89030,86
89031,86
89032,86
89033,86
89034,86
89036,86
89037,86
89039,86
89040,86
89041,68
89042,68
89043,68
89044,86
89045,68
89046,86
89047,68
89048,68
89049,68
89052,86
89053,86
89054,86
89060,68
89061,68
89067,86
89070,86
89074,86
89077,86
89081,86
89084,86
89085,86
89086,86
89087,86
89101,86
89102,86
89103,86
89104,86
89105,86
89106,86
89107,86
89108,86
89109,86
89110,86
89111,86
89112,86
89113,86
89114,86
89115,86
89116,86
89117,86
89118,86
89119,86
89120,86
89121,86
89122,86
89123,86
89124,86
89125,86
89126,86
89127,86
89128,86
89129,86
89130,86
89131,86
89132,86
89133,86
89134,86
89135,86
89136,86
89137,86
89138,86
89139,86
89140,86
89141,86
89142,86
89143,86
89144,86
89145,86
89146,86
89147,86
89148,86
89149,86
89150,86
89151,86
89152,86
89153,86
89154,86
89155,86
89156,86
89157,86
89158,86
89159,86
89160,86
89161,86
89162,86
89163,86
89164,86
89165,86
89166,86
89169,86
89170,86
89173,86
89177,86
89178,86
89179,86
89180,86
89183,86
89185,86
89191,86
89193,86
89195,86
89199,86
89301,68
89310,68
89311,68
89314,68
89315,68
89316,68
89317,68
89318,68
89319,68
89402,80
89403,68
89404,68
89405,80
89406,68
89407,68
89408,68
89409,68
89410,68
89411,68
89412,80
89413,68
89414,68
89415,68
89418,68
89419,68
89420,68
89421,68
89422,68
89423,68
89424,80
89425,68
89426,68
89427,68
89428,68
89429,68
89430,68
89431,80
89432,80
89433,80
89434,68
89434,80
89435,80
89436,80
89437,68
89438,68
89439,80
89440,68
89441,80
89442,80
89444,68
89445,68
89446,68
89447,68
89448,68
89449,68
89450,80
89451,80
89452,80
89460,68
89496,68
89501,80
89502,80
89503,80
89504,80
89505,80
89506,80
89507,80
89508,80
89509,80
89510,80
89511,80
89512,80
89513,80
89515,80
89519,80
89520,80
89521,68
89521,80
89523,80
89533,80
89555,80
89557,80
89570,80
89595,80
89599,80
89701,68
89702,68
89703,68
89703,80
89704,80
89705,68
89706,68
89711,68
89712,68
89713,68
89714,68
89721,68
89801,68
89802,68
89803,68
89815,68
89820,68
89821,68
89822,68
89823,68
89825,68
89826,68
89828,68
89830,68
89831,68
89832,68
89833,68
89834,68
89835,68
89883,68
90001,86
90002,86
90003,86
90004,86
90005,86
90006,86
90007,86
90008,86
90009,86
90010,86
90011,86
90012,86
90013,86
90014,86
90015,86
90016,86
90017,86
90018,86
90019,86
90020,86
90021,86
90022,86
90023,86
90024,86
90025,86
90026,86
90027,86
90028,86
90029,86
90030,86
90031,86
90032,86
90033,86
90034,86
90035,86
90036,86
90037,86
90038,86
90039,86
90040,86
90041,86
90042,86
90043,86
90044,86
90045,86
90046,86
90047,86
90048,86
90049,86
90050,86
90051,86
90052,86
90053,86
90054,86
90055,86
90056,86
90057,86
90058,86
90059,86
90060,86
90061,86
90062,86
90063,86
90064,86
90065,86
90066,86
90067,86
90068,86
90069,86
90070,86
90071,86
90072,86
90073,86
90074,86
90075,86
90076,86
90077,86
90078,86
90079,86
90080,86
90081,86
90082,86
90083,86
90084,86
90086,86
90087,86
90088,86
90089,86
90091,86
90093,86
90094,86
90095,86
90096,86
90099,86
90134,68
90140,68
90189,86
90201,86
90202,86
90205,68
90209,86
90210,86
90211,86
90212,86
90213,86
90220,86
90221,86
90222,86
90223,86
90224,86
90230,86
90231,86
90232,86
90233,86
90239,86
90240,86
90241,86
90242,86
90245,86
90247,86
90248,86
90249,86
90250,86
90251,86
90254,86
90255,86
90260,86
90261,86
90262,86
90263,86
90264,86
90265,86
90266,86
90267,86
90270,86
90272,86
90274,86
90275,86
90277,86
90278,86
90280,86
90290,86
90291,86
90292,86
90293,86
90294,86
90295,86
90296,86
90301,86
90302,86
90303,86
90304,86
90305,86
90306,86
90307,86
90308,86
90309,86
90310,86
90311,86
90312,86
90401,92
90402,92
90403,92
90404,92
90405,92
90406,68
90407,68
90408,68
90409,68
90410,68
90411,68
90501,86
90502,86
90503,86
90504,86
90505,86
90506,86
90507,86
90508,86
90509,86
90510,86
90601,86
90602,86
90603,86
90604,86
90605,86
90606,86
90607,86
90608,86
90609,86
90610,86
90620,86
90621,86
90622,86
90623,68
90623,86
90624,86
90630,68
90630,86
90631,68
90631,86
90632,86
90633,86
90637,86
90638,86
90639,86
90640,86
90650,86
90651,86
90652,86
90660,86
90661,86
90662,86
90670,86
90671,86
90680,86
90701,86
90702,86
90703,86
90704,86
90706,86
90707,86
90710,86
90711,86
90712,86
90713,86
90714,86
90715,86
90716,86
90717,86
90720,86
90721,86
90723,86
90731,86
90732,86
90733,86
90734,86
90740,86
90742,86
90743,86
90744,86
90745,86
90746,86
90747,86
90748,86
90749,86
90755,86
90801,86
90802,86
90803,86
90804,86
90805,86
90806,86
90807,86
90808,86
90809,86
90810,86
90813,86
90814,86
90815,86
90822,86
90831,86
90832,86
90833,86
90834,86
90835,86
90840,86
90842,86
90844,86
90846,86
90847,86
90848,86
90853,86
90895,68
90899,86
91001,86
91003,86
91006,86
91007,86
91008,68
91009,86
91010,86
91011,86
91012,86
91016,86
91017,86
91020,86
91021,86
91023,86
91024,86
91025,86
91030,86
91031,86
91040,86
91041,86
91042,86
91043,86
91046,86
91066,86
91077,86
91101,86
91102,86
91103,86
91104,86
91105,86
91106,86
91107,86
91108,86
91109,86
91110,86
91114,86
91115,86
91116,86
91117,86
91118,86
91121,86
91123,86
91124,86
91125,86
91126,86
91129,86
91182,86
91184,86
91185,86
91188,86
91189,86
91199,68
91201,86
91202,86
91203,86
91204,86
91205,86
91206,86
91207,86
91208,86
91209,86
91210,86
91214,86
91221,86
91222,86
91224,86
91225,86
91226,86
91301,86
91302,86
91303,86
91304,86
91305,86
91306,86
91307,86
91308,86
91309,86
91310,86
91311,86
91313,86
91316,86
91319,86
91320,86
91321,86
91322,86
91324,86
91325,86
91326,86
91327,86
91328,86
91330,86
91331,86
91333,86
91334,86
91335,86
91337,86
91340,86
91341,86
91342,86
91343,86
91344,86
91345,86
91346,86
91350,86
91351,86
91352,86
91353,86
91354,86
91355,86
91356,86
91357,86
91358,86
91359,86
91360,86
91361,68
91361,86
91362,68
91362,86
91364,86
91365,86
91367,86
91371,86
91372,86
91376,86
91377,86
91380,86
91381,86
91382,86
91383,86
91384,86
91385,86
91386,86
91387,86
91390,86
91392,86
91393,86
91394,86
91395,86
91396,86
91401,86
91402,86
91403,86
91404,86
91405,86
91406,86
91407,86
91408,86
91409,86
91410,86
91411,86
91412,86
91413,86
91416,86
91423,86
91426,86
91436,86
91470,86
91482,86
91499,86
91501,86
91502,86
91503,86
91504,86
91505,86
91506,86
91507,86
91508,86
91510,86
91521,86
91522,86
91523,86
91526,86
91601,86
91602,86
91603,86
91604,86
91605,86
91606,86
91607,86
91608,86
91609,86
91610,86
91614,86
91615,86
91616,86
91617,86
91618,86
91701,86
91702,86
91706,86
91708,86
91709,86
91710,86
91711,86
91714,86
91715,86
91716,86
91722,86
91723,86
91724,86
91729,86
91730,86
91731,86
91732,86
91733,86
91734,86
91735,86
91737,86
91739,86
91740,86
91741,86
91743,86
91744,86
91745,86
91746,86
91747,86
91748,86
91749,86
91750,86
91752,86
91754,86
91755,86
91756,86
91758,86
91759,68
91759,86
91761,86
91762,86
91763,86
91764,86
91765,86
91766,86
91767,86
91768,86
91769,86
91770,86
91771,86
91772,86
91773,86
91775,86
91776,86
91778,86
91780,86
91784,86
91785,86
91786,86
91788,86
91789,86
91790,86
91791,86
91792,86
91793,86
91801,86
91802,86
91803,86
91804,86
91896,86
91899,86
91901,86
91902,86
91903,86
91905,86
91906,86
91908,86
91909,86
91910,86
91911,86
91912,86
91913,86
91914,86
91915,86
91916,86
91917,86
91921,86
91931,86
91932,86
91933,86
91934,86
91935,86
91941,86
91942,86
91943,86
91944,86
91945,86
91946,86
91948,86
91950,86
91951,86
91962,86
91963,86
91976,86
91977,86
91978,86
91979,86
91980,86
91987,86
92003,86
92004,68
92004,86
92007,86
92008,86
92009,86
92010,86
92011,86
92013,86
92014,86
92018,86
92019,86
92020,86
92021,86
92022,86
92023,86
92024,86
92025,86
92026,86
92027,86
92028,86
92029,86
92030,86
92033,86
92036,86
92037,86
92038,86
92039,86
92040,86
92046,86
92049,86
92051,86
92052,86
92054,86
92055,86
92056,86
92057,86
92058,86
92059,86
92060,86
92061,86
92064,86
92065,86
92066,86
92067,86
92068,86
92069,86
92070,86
92071,86
92072,86
92074,86
92075,86
92078,86
92079,86
92081,86
92082,86
92083,86
92084,86
92085,86
92086,86
92088,86
92091,86
92092,86
92093,86
92096,86
92101,86
92102,86
92103,86
92104,86
92105,86
92106,86
92107,86
92108,86
92109,86
92110,86
92111,86
92112,86
92113,86
92114,86
92115,86
92116,86
92117,86
92118,86
92119,86
92120,86
92121,86
92122,86
92123,86
92124,86
92126,86
92127,86
92128,86
92129,86
92130,86
92131,86
92132,86
92134,86
92135,86
92136,86
92137,86
92138,86
92139,86
92140,86
92142,86
92143,86
92145,86
92147,86
92149,86
92150,86
92152,86
92153,86
92154,86
92155,86
92158,86
92159,86
92160,86
92161,86
92163,86
92165,86
92166,86
92167,86
92168,86
92169,86
92170,86
92171,86
92172,86
92173,86
92174,86
92175,86
92176,86
92177,86
92178,86
92179,86
92182,86
92186,86
92187,86
92191,86
92192,86
92193,86
92195,86
92196,86
92197,86
92198,86
92199,86
92201,86
92202,86
92203,86
92210,86
92211,86
92220,86
92222,68
92223,86
92225,68
92225,86
92226,86
92227,68
92230,86
92231,68
92232,68
92233,68
92234,86
92235,86
92236,86
92239,86
92240,86
92241,86
92242,86
92243,68
92244,68
92247,86
92248,86
92249,68
92250,68
92251,68
92252,86
92253,86
92254,86
92255,86
92256,86
92257,68
92258,86
92259,68
92260,86
92261,86
92262,86
92263,86
92264,86
92266,68
92267,86
92268,86
92270,86
92273,68
92274,68
92274,86
92275,68
92276,86
92277,86
92278,86
92280,86
92281,68
92282,86
92283,68
92284,86
92285,86
92286,86
92301,86
92304,86
92305,86
92307,86
92308,86
92309,86
92310,86
92311,86
92312,86
92313,86
92314,86
92315,86
92316,86
92317,86
92318,86
92320,86
92321,86
92322,86
92323,86
92324,86
92325,86
92327,86
92328,80
92329,86
92331,86
92332,86
92333,86
92334,86
92335,86
92336,86
92337,86
92338,86
92339,86
92340,86
92341,86
92342,86
92344,86
92345,86
92346,86
92347,86
92350,86
92352,86
92354,86
92356,86
92357,86
92358,86
92359,86
92363,86
92364,86
92365,86
92366,86
92368,86
92369,86
92371,86
92372,86
92373,86
92374,86
92375,86
92376,86
92377,86
92378,86
92382,86
92384,80
92385,86
92386,86
92389,80
92391,86
92392,86
92393,86
92394,86
92395,86
92397,86
92398,86
92399,86
92401,86
92402,86
92403,86
92404,86
92405,86
92406,86
92407,86
92408,86
92410,86
92411,86
92413,86
92415,86
92418,86
92423,86
92427,86
92501,86
92502,86
92503,86
92504,86
92505,86
92506,86
92507,86
92508,86
92509,86
92513,86
92514,86
92516,86
92517,86
92518,86
92519,86
92521,86
92522,86
92530,86
92531,86
92532,86
92536,86
92539,86
92543,86
92544,86
92545,86
92546,86
92548,86
92549,86
92551,86
92552,86
92553,86
92554,86
92555,86
92556,86
92557,86
92561,86
92562,86
92563,86
92564,86
92567,86
92570,86
92571,86
92572,86
92581,86
92582,86
92583,86
92584,86
92585,86
92586,86
92587,86
92589,86
92590,86
92591,86
92592,86
92593,86
92595,86
92596,86
92599,86
92602,86
92603,86
92604,86
92605,86
92606,86
92607,86
92609,86
92610,86
92612,86
92614,86
92615,86
92616,86
92617,86
92618,86
92619,86
92620,86
92623,86
92624,86
92625,86
92626,86
92627,86
92628,86
92629,86
92630,86
92637,86
92646,86
92647,86
92648,86
92649,86
92650,86
92651,86
92652,86
92653,86
92654,86
92655,86
92656,86
92657,86
92658,86
92659,86
92660,86
92661,86
92662,86
92663,86
92672,86
92673,86
92674,86
92675,86
92676,86
92677,86
92678,86
92679,86
92683,86
92684,86
92685,86
92688,86
92690,86
92691,86
92692,86
92693,86
92694,86
92697,86
92698,86
92701,86
92702,86
92703,86
92704,86
92705,86
92706,86
92707,86
92708,86
92711,86
92712,86
92728,86
92735,86
92780,86
92781,86
92782,86
92799,86
92801,86
92802,86
92803,86
92804,86
92805,86
92806,86
92807,86
92808,86
92809,86
92811,86
92812,86
92814,86
92815,86
92816,86
92817,86
92821,86
92822,86
92823,86
92825,86
92831,86
92832,86
92833,86
92834,86
92835,86
92836,86
92837,86
92838,86
92840,86
92841,86
92842,86
92843,86
92844,86
92845,86
92846,86
92850,86
92856,86
92857,86
92859,86
92860,86
92861,86
92862,86
92863,86
92864,86
92865,86
92866,86
92867,86
92868,86
92869,86
92870,86
92871,86
92877,86
92878,86
92879,86
92880,86
92881,86
92882,86
92883,86
92885,86
92886,86
92887,86
92899,86
93001,86
93002,86
93003,86
93004,86
93005,86
93006,86
93007,86
93009,86
93010,86
93011,86
93012,86
93013,86
93013,92
93014,92
93015,86
93016,86
93020,86
93021,86
93022,86
93023,86
93024,86
93030,86
93031,86
93032,86
93033,86
93034,86
93035,86
93036,86
93040,86
93041,86
93042,86
93043,86
93044,86
93060,86
93061,86
93062,86
93063,86
93064,86
93065,86
93066,86
93067,92
93094,86
93099,86
93101,92
93102,92
93103,92
93105,92
93106,92
93107,92
93108,92
93109,92
93110,92
93111,92
93116,92
93117,92
93118,92
93120,92
93121,92
93130,92
93140,92
93150,92
93160,92
93190,92
93199,92
93201,80
93202,68
93203,74
93204,68
93205,74
93206,74
93207,80
93208,80
93210,68
93210,86
93212,68
93212,80
93215,80
93215,74
93216,74
93218,80
93219,80
93220,74
93221,80
93222,74
93223,80
93224,74
93225,74
93226,74
93227,80
93230,68
93232,68
93234,86
93235,80
93237,80
93238,80
93238,74
93239,68
93240,74
93241,74
93242,68
93242,86
93243,68
93243,74
93244,80
93245,68
93245,86
93246,68
93247,80
93249,74
93250,74
93251,74
93252,86
93252,92
93252,74
93254,92
93255,74
93256,80
93257,80
93258,80
93260,80
93261,80
93262,80
93263,74
93265,80
93266,68
93267,80
93268,74
93270,80
93271,80
93272,80
93274,80
93275,80
93276,74
93277,80
93278,80
93279,80
93280,74
93282,80
93283,74
93285,74
93286,80
93287,74
93290,80
93291,80
93292,80
93301,74
93302,74
93303,74
93304,74
93305,74
93306,74
93307,74
93308,74
93309,74
93311,74
93312,74
93313,74
93314,74
93380,74
93383,74
93384,74
93385,74
93386,74
93387,74
93388,74
93389,74
93390,74
93401,86
93402,86
93403,86
93405,86
93406,86
93407,86
93408,86
93409,86
93410,86
93412,86
93420,86
93421,86
93422,86
93423,86
93424,86
93426,92
93426,86
93427,92
93428,86
93429,92
93430,86
93432,86
93433,86
93434,92
93435,86
93436,92
93437,92
93438,92
93440,92
93441,92
93442,86
93443,86
93444,86
93445,86
93446,86
93447,86
93448,86
93449,86
93450,92
93451,92
93451,86
93452,86
93453,86
93454,86
93454,92
93455,92
93456,92
93457,92
